ID,Housing_Price,Year,Postcode,Type,Town_City,District,County,Short_Postcode
{EC7AD099-3DAF-9200-E053-6C04A8C0E306},180000,2022-09-07,BS15 1JR,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS15
{EC7AD099-3DB2-9200-E053-6C04A8C0E306},400000,2022-09-28,BS9 4JE,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{EC7AD099-3DB6-9200-E053-6C04A8C0E306},252000,2022-09-09,BS4 1DP,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{E2D14905-0FDF-4C2D-E053-6B04A8C0422B},470000,2022-05-17,BS1 5HH,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{E2D14905-0FE0-4C2D-E053-6B04A8C0422B},225000,2022-05-11,BS13 0JX,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{E2D14905-0FE3-4C2D-E053-6B04A8C0422B},185000,2022-05-31,BS5 7RA,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{E2D14905-0FE7-4C2D-E053-6B04A8C0422B},371000,2022-05-03,BS3 2QR,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{E2D14905-0FE9-4C2D-E053-6B04A8C0422B},515500,2022-05-20,BS6 6AF,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{E2D14905-0FEA-4C2D-E053-6B04A8C0422B},232500,2022-05-18,BS2 0DW,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{E2D14905-0FEC-4C2D-E053-6B04A8C0422B},275000,2022-06-01,BS5 7DG,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{E2D14905-0FEE-4C2D-E053-6B04A8C0422B},327500,2022-06-01,BS3 2QA,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{E2D14905-0FEF-4C2D-E053-6B04A8C0422B},478000,2022-04-22,BS5 8BH,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{E2D14905-0FF1-4C2D-E053-6B04A8C0422B},1050000,2022-04-28,BS6 6SG,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{E2D14905-0FF4-4C2D-E053-6B04A8C0422B},370000,2022-04-06,BS7 8RZ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{E2D14905-0FF5-4C2D-E053-6B04A8C0422B},174000,2022-01-14,BS8 4UB,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{E2D14905-0FF6-4C2D-E053-6B04A8C0422B},175000,2022-05-05,BS14 0LN,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{E2D14905-0FF7-4C2D-E053-6B04A8C0422B},172500,2022-05-20,BS4 3LR,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{E2D14905-0FF8-4C2D-E053-6B04A8C0422B},604550,2022-04-21,BS3 2AE,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{E2D14905-0FF9-4C2D-E053-6B04A8C0422B},260000,2022-05-12,BS1 1DZ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{E2D14905-0FFC-4C2D-E053-6B04A8C0422B},610000,2022-05-11,BS9 2DD,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{E2D14905-0FFE-4C2D-E053-6B04A8C0422B},230000,2022-05-25,BS13 0LF,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{E2D14905-0FFF-4C2D-E053-6B04A8C0422B},290000,2022-05-27,BS14 9DE,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{E2D14905-1001-4C2D-E053-6B04A8C0422B},260000,2022-03-31,BS5 0BF,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{E2D14905-100A-4C2D-E053-6B04A8C0422B},165000,2022-06-10,BS4 5DQ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{E2D14905-100C-4C2D-E053-6B04A8C0422B},135000,2022-05-13,BS16 2RJ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{E2D14905-100E-4C2D-E053-6B04A8C0422B},875000,2022-05-23,BS9 4SY,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{E2D14905-1010-4C2D-E053-6B04A8C0422B},104000,2022-06-08,BS1 6UZ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{E2D14905-1016-4C2D-E053-6B04A8C0422B},270000,2022-01-14,BS15 1PJ,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS15
{E2D14905-1019-4C2D-E053-6B04A8C0422B},368000,2022-04-06,BS2 8ST,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{E2D14905-101D-4C2D-E053-6B04A8C0422B},239950,2022-05-16,BS2 8UA,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{E2D14905-101E-4C2D-E053-6B04A8C0422B},270000,2022-04-08,BS15 1JG,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS15
{E2D14905-101F-4C2D-E053-6B04A8C0422B},174950,2022-04-08,BS16 3BG,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{E2D14905-1020-4C2D-E053-6B04A8C0422B},245000,2022-04-01,BS7 0FF,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{E2D14905-1021-4C2D-E053-6B04A8C0422B},241000,2022-04-29,BS16 3DH,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{E2D14905-1023-4C2D-E053-6B04A8C0422B},258000,2022-06-01,BS3 1RE,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{E2D14905-1028-4C2D-E053-6B04A8C0422B},430000,2022-05-17,BS3 3ET,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{E2D14905-1029-4C2D-E053-6B04A8C0422B},189950,2022-05-20,BS14 9JX,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{E2D14905-102B-4C2D-E053-6B04A8C0422B},285000,2022-03-23,BS15 8AP,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS15
{E2D14905-102C-4C2D-E053-6B04A8C0422B},240000,2022-05-19,BS13 0NS,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{E2D14905-102F-4C2D-E053-6B04A8C0422B},371000,2022-05-23,BS6 5QX,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{E2D14905-1030-4C2D-E053-6B04A8C0422B},375000,2022-05-20,BS16 2FP,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{E2D14905-1033-4C2D-E053-6B04A8C0422B},472500,2022-04-13,BS3 5DR,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{E2D14905-1034-4C2D-E053-6B04A8C0422B},189000,2022-05-04,BS14 9UB,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{E2D14905-1035-4C2D-E053-6B04A8C0422B},392000,2022-04-19,BS4 3AQ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{E2D14905-1036-4C2D-E053-6B04A8C0422B},215000,2022-03-25,BS3 4DL,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{E2D14905-1038-4C2D-E053-6B04A8C0422B},317000,2022-04-19,BS14 9RB,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{E2D14905-1039-4C2D-E053-6B04A8C0422B},1295000,2022-04-01,BS7 8ES,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{E2D14905-103F-4C2D-E053-6B04A8C0422B},290000,2022-04-22,BS13 8NS,D,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{E2D14905-1060-4C2D-E053-6B04A8C0422B},160000,2022-02-11,BS16 3RD,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{EC7AD099-3DB9-9200-E053-6C04A8C0E306},415000,2022-05-26,BS1 6UF,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{EC7AD099-3DBA-9200-E053-6C04A8C0E306},425000,2022-09-30,BS4 3BX,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{EC7AD099-3DBB-9200-E053-6C04A8C0E306},330000,2022-05-06,BS9 4UN,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{1A0C5C63-0F88-7CBE-E063-4804A8C06C96},130000,2022-12-23,BS3 5AJ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{1A0C5C63-0F8B-7CBE-E063-4804A8C06C96},240000,2022-12-20,BS4 3NP,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{1A0C5C63-0FB7-7CBE-E063-4804A8C06C96},257000,2022-12-19,BS6 5QE,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{1A0C5C63-0FCD-7CBE-E063-4804A8C06C96},195000,2022-11-22,BS5 7LD,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{1A0C5C63-0FDC-7CBE-E063-4804A8C06C96},96250,2022-09-05,BS1 4AR,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FE0-7CBE-E063-4804A8C06C96},249950,2022-04-29,BS13 0FH,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{1A0C5C63-0FE1-7CBE-E063-4804A8C06C96},249950,2022-04-29,BS13 0FH,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{1A0C5C63-0FE3-7CBE-E063-4804A8C06C96},302500,2022-10-14,BS7 0ED,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{1A0C5C63-0FE4-7CBE-E063-4804A8C06C96},255000,2022-06-17,BS4 1FX,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{1A0C5C63-0FE5-7CBE-E063-4804A8C06C96},1150000,2022-05-20,BS6 7EA,D,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{1A0C5C63-0FE6-7CBE-E063-4804A8C06C96},235000,2022-03-24,BS13 7DL,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{1A0C5C63-0FE7-7CBE-E063-4804A8C06C96},210000,2022-07-12,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FE8-7CBE-E063-4804A8C06C96},181300,2022-07-11,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FE9-7CBE-E063-4804A8C06C96},217000,2022-06-28,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FEA-7CBE-E063-4804A8C06C96},225000,2022-07-11,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FEB-7CBE-E063-4804A8C06C96},210000,2022-06-30,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{EC7AD099-3DC5-9200-E053-6C04A8C0E306},1185000,2022-09-26,BS9 1NH,D,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{EC7AD099-3DCB-9200-E053-6C04A8C0E306},525000,2022-10-04,BS8 2JU,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{EC7AD099-3DCE-9200-E053-6C04A8C0E306},285000,2022-09-30,BS4 1SD,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{EC7AD099-3DCF-9200-E053-6C04A8C0E306},345575,2022-08-24,BS5 7JP,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{EC7AD099-3DD0-9200-E053-6C04A8C0E306},390000,2022-05-31,BS5 7JS,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{EC7AD099-3DD6-9200-E053-6C04A8C0E306},155000,2022-09-21,BS14 8EZ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{1A0C5C63-0FEC-7CBE-E063-4804A8C06C96},235000,2022-07-13,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FED-7CBE-E063-4804A8C06C96},230000,2022-07-21,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FEE-7CBE-E063-4804A8C06C96},185000,2022-07-28,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FEF-7CBE-E063-4804A8C06C96},201000,2022-07-08,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FF0-7CBE-E063-4804A8C06C96},210250,2022-07-11,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FF1-7CBE-E063-4804A8C06C96},210000,2022-07-13,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FF2-7CBE-E063-4804A8C06C96},217000,2022-07-13,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FF3-7CBE-E063-4804A8C06C96},750000,2022-08-05,BS4 4FU,D,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{1A0C5C63-0FF4-7CBE-E063-4804A8C06C96},230000,2022-08-18,BS6 5EB,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{1A0C5C63-0FF5-7CBE-E063-4804A8C06C96},285000,2022-08-18,BS6 5EB,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{1A0C5C63-0FF6-7CBE-E063-4804A8C06C96},215000,2022-08-19,BS6 5EB,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{1A0C5C63-0FF7-7CBE-E063-4804A8C06C96},225000,2022-08-26,BS6 5EB,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{1A0C5C63-0FF8-7CBE-E063-4804A8C06C96},289995,2022-08-22,BS6 5EB,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{1A0C5C63-0FF9-7CBE-E063-4804A8C06C96},295000,2022-08-22,BS6 5EB,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{1A0C5C63-0FFA-7CBE-E063-4804A8C06C96},155000,2022-08-19,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FFB-7CBE-E063-4804A8C06C96},159000,2022-09-05,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FFC-7CBE-E063-4804A8C06C96},200000,2022-09-07,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FFD-7CBE-E063-4804A8C06C96},194000,2022-09-12,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FFE-7CBE-E063-4804A8C06C96},210000,2022-08-31,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-0FFF-7CBE-E063-4804A8C06C96},335000,2022-08-26,BS1 6SX,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-1000-7CBE-E063-4804A8C06C96},350000,2022-09-27,BS1 6SX,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-1002-7CBE-E063-4804A8C06C96},349000,2022-10-21,BS1 6SX,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-1003-7CBE-E063-4804A8C06C96},200500,2022-09-30,BS9 2QW,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{1A0C5C63-1004-7CBE-E063-4804A8C06C96},220000,2022-11-04,BS5 7AW,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{1A0C5C63-1005-7CBE-E063-4804A8C06C96},265000,2022-10-24,BS3 1FT,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{1A0C5C63-1006-7CBE-E063-4804A8C06C96},262000,2022-10-31,BS3 1FT,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{1A0C5C63-1007-7CBE-E063-4804A8C06C96},365000,2022-12-05,BS5 8RW,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{1A0C5C63-1008-7CBE-E063-4804A8C06C96},260000,2022-09-15,BS3 1FT,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{1A0C5C63-1009-7CBE-E063-4804A8C06C96},370000,2022-10-28,BS3 1FT,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{1A0C5C63-100A-7CBE-E063-4804A8C06C96},285000,2022-10-28,BS3 1FT,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{1A0C5C63-100B-7CBE-E063-4804A8C06C96},265000,2022-09-28,BS3 1FT,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{1A0C5C63-100C-7CBE-E063-4804A8C06C96},260000,2022-10-28,BS3 1FT,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{1A0C5C63-100D-7CBE-E063-4804A8C06C96},270000,2022-10-28,BS3 1FT,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{1A0C5C63-100E-7CBE-E063-4804A8C06C96},410000,2022-10-17,BS3 1FT,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{1A0C5C63-1010-7CBE-E063-4804A8C06C96},632500,2022-12-30,BS6 7SH,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{1A0C5C63-1011-7CBE-E063-4804A8C06C96},261950,2022-06-30,BS13 0FH,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{1A0C5C63-1012-7CBE-E063-4804A8C06C96},370000,2022-12-21,BS13 7DB,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{1A0C5C63-1013-7CBE-E063-4804A8C06C96},336000,2022-12-16,BS11 0EE,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{1A0C5C63-1014-7CBE-E063-4804A8C06C96},370000,2022-11-29,BS5 8RW,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{1A0C5C63-1015-7CBE-E063-4804A8C06C96},220000,2022-11-25,BS16 3XG,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{1A0C5C63-1018-7CBE-E063-4804A8C06C96},233000,2022-12-20,BS4 2AD,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{1A0C5C63-102D-7CBE-E063-4804A8C06C96},342950,2022-06-30,BS13 0FL,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{1A0C5C63-103D-7CBE-E063-4804A8C06C96},186000,2022-10-20,BS4 4HP,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{1A0C5C63-104B-7CBE-E063-4804A8C06C96},530000,2022-12-06,BS1 6SF,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1A0C5C63-1051-7CBE-E063-4804A8C06C96},295000,2022-06-17,BS4 1FY,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{1A0C5C63-1052-7CBE-E063-4804A8C06C96},260000,2022-12-09,BS6 5LQ,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{1A0C5C63-1054-7CBE-E063-4804A8C06C96},295000,2022-08-22,BS6 5EB,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{1A0C5C63-1055-7CBE-E063-4804A8C06C96},183000,2022-06-23,BS16 2GX,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{1A0C5C63-10C6-7CBE-E063-4804A8C06C96},298500,2022-08-19,BS13 7QR,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
{1775CCF7-D826-38BA-E063-4704A8C05A7C},435000,2022-11-23,BS4 3DN,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{1775CCF7-D831-38BA-E063-4704A8C05A7C},217000,2022-07-11,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1775CCF7-D832-38BA-E063-4704A8C05A7C},210000,2022-07-12,BS1 1NS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1775CCF7-D833-38BA-E063-4704A8C05A7C},225000,2022-08-18,BS7 8UH,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{1775CCF7-D834-38BA-E063-4704A8C05A7C},232500,2022-01-14,BS8 1EY,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{1775CCF7-D835-38BA-E063-4704A8C05A7C},300000,2022-11-10,BS3 1EN,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{1775CCF7-D836-38BA-E063-4704A8C05A7C},225000,2022-10-24,BS8 1EY,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{1775CCF7-D837-38BA-E063-4704A8C05A7C},89250,2022-12-16,BS16 2GU,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{1775CCF7-D841-38BA-E063-4704A8C05A7C},105000,2022-08-04,BS14 8TU,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{1A0C5C63-066A-7CBE-E063-4804A8C06C96},325000,2022-12-16,BS5 0NS,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{1A0C5C63-06F3-7CBE-E063-4804A8C06C96},320000,2022-12-12,BS5 0PT,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{1A0C5C63-071E-7CBE-E063-4804A8C06C96},1057000,2022-08-26,BS9 3RU,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{1A0C5C63-0771-7CBE-E063-4804A8C06C96},290000,2022-11-25,BS14 9LL,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{1A0C5C63-07CD-7CBE-E063-4804A8C06C96},333000,2022-09-02,BS5 8TN,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{1775CCF7-D84B-38BA-E063-4704A8C05A7C},400000,2022-12-22,BS14 0BB,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{F3B6C197-AF09-6E40-E053-6C04A8C0B3B4},365000,2022-12-01,BS3 5NU,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{F3B6C197-AF0C-6E40-E053-6C04A8C0B3B4},270000,2022-11-02,BS10 7JL,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{F3B6C197-AF0D-6E40-E053-6C04A8C0B3B4},235000,2022-12-08,BS4 1HT,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{F3B6C197-AF0E-6E40-E053-6C04A8C0B3B4},3175000,2022-05-19,BS8 3JT,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{F3B6C197-AF0F-6E40-E053-6C04A8C0B3B4},384250,2022-11-21,BS3 1HH,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{F3B6C197-AF10-6E40-E053-6C04A8C0B3B4},330000,2022-12-07,BS16 4EH,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS16
{1775CCF7-D824-38BA-E063-4704A8C05A7C},411864,2022-09-21,BS1 2BA,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS1
{1775CCF7-D82D-38BA-E063-4704A8C05A7C},310000,2022-05-05,BS5 8BZ,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{F3B6C197-AE96-6E40-E053-6C04A8C0B3B4},291000,2022-12-07,BS10 6RW,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS10
{F3B6C197-AE94-6E40-E053-6C04A8C0B3B4},297000,2022-10-07,BS14 8BD,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS14
{F3B6C197-AE95-6E40-E053-6C04A8C0B3B4},335000,2022-11-11,BS5 0LD,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS5
{F3B6C197-AEDD-6E40-E053-6C04A8C0B3B4},872500,2022-12-19,BS9 3DN,D,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{F3B6C197-AEE3-6E40-E053-6C04A8C0B3B4},185000,2022-11-25,BS4 4LG,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS4
{F3B6C197-AEEA-6E40-E053-6C04A8C0B3B4},560000,2022-12-01,BS6 5AW,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{F3B6C197-AEEF-6E40-E053-6C04A8C0B3B4},341000,2022-11-03,BS6 6AS,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{F3B6C197-AEF2-6E40-E053-6C04A8C0B3B4},1512500,2022-12-09,BS6 7QF,D,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS6
{152AB734-6B00-E651-E063-4704A8C061D9},167770,2022-05-18,BS11 0FQ,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{152AB734-6B01-E651-E063-4704A8C061D9},167766,2022-05-18,BS11 0FS,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS11
{152AB734-6B03-E651-E063-4704A8C061D9},215000,2022-08-18,BS7 8UH,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{152AB734-6B04-E651-E063-4704A8C061D9},220000,2022-08-18,BS7 8UH,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{152AB734-6B06-E651-E063-4704A8C061D9},680000,2022-12-20,BS9 3AL,S,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS9
{152AB734-6B07-E651-E063-4704A8C061D9},463000,2022-12-22,BS8 2RE,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{152AB734-6B15-E651-E063-4704A8C061D9},975,2022-11-30,BS7 8PZ,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS7
{152AB734-6B1C-E651-E063-4704A8C061D9},475000,2022-08-31,BS3 1BN,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS3
{152AB734-6B20-E651-E063-4704A8C061D9},400000,2022-08-19,BS8 4AB,O,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS8
{1775CCF6-E86A-38BA-E063-4704A8C05A7C},475000,2022-03-04,BS2 9AQ,T,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS2
{1775CCF6-E86C-38BA-E063-4704A8C05A7C},249950,2022-04-29,BS13 0FH,F,BRISTOL,CITY OF BRISTOL,CITY OF BRISTOL,BS13
